task,instance_id,condition,gold_answer,bertscore_f1,bt_bertscore,gpt_orig_answer,gpt_para_answer,gpt_orig_logprob,gpt_para_logprob,llama_orig_answer,llama_para_answer,gemma_orig_answer,gemma_para_answer,gpt_consistent,gpt_orig_correct,gpt_para_correct,gpt_semantic_drift,llama_consistent,llama_orig_correct,llama_para_correct,llama_semantic_drift,gemma_consistent,gemma_orig_correct,gemma_para_correct,gemma_semantic_drift,gpt_logprob_gap
trivia_qa,7623,lexical,'CRIMSON TIDE',0.966803789138794,0.9391731023788452,Crimson Tide,Crimson Tide,-0.039512094,-0.02800273,The Shining Sea.,The Shining Sea.,"The Submarine is the 1984 film starring Denzel Washington as Captain James T. ""Rip"" Ripley and Gene Hackman as Captain William ""Billy"" Ripley. This film was directed by Robert Zemeckis and","The Submariner (1964) is the movie you're referring to. It starred Denzel Washington as one of the main characters, played by Gene Hackman, who had intense arguments with his captain. The film was directed by Stanley",True,False,False,5.9604645e-08,True,False,False,0.0,False,False,False,0.12166566,-0.011509363999999998
trivia_qa,7623,syntactic,'CRIMSON TIDE',0.9472041130065918,0.9350687861442566,Crimson Tide,Crimson Tide,-0.032196358,-0.02407861,The Shining Sea.,"""The Firm"" (1996)","The Submarine is the 1984 film starring Denzel Washington as Captain James T. ""Rip"" Ripley and Gene Hackman as Captain William ""Billy"" Ripley. This film was directed by Robert Zemeckis and","""The Exorcist"" (1973) directed by Michael Haneke. The film features Denzil Washington as one of its main characters, played by Denzel Washington, who engages in violent disagreements with his Captain, portrayed by",True,False,False,5.9604645e-08,False,False,False,0.11116624,False,False,False,0.15065616,-0.008117748000000001
trivia_qa,7623,voice,'CRIMSON TIDE',0.9520779848098756,0.937378227710724,Crimson Tide,Crimson Tide,-0.055246696,-0.0120413415,The Shining Sea.,"The film is ""The Hunt for Red October.""","The Submarine is the 1984 film starring Denzel Washington as Captain James T. ""Rip"" Ripley and Gene Hackman as Captain William ""Billy"" Ripley. This film was directed by Robert Zemeckis and",The Terminator franchise. ,True,False,False,5.9604645e-08,False,False,False,0.12773257,False,False,False,0.18057054,-0.0432053545
trivia_qa,7623,formality,'CRIMSON TIDE',0.9132691621780396,0.9072386622428894,Crimson Tide,Crimson Tide,-0.032196358,-0.042545408,The Shining Sea.,The Shining Sea.,"The Submarine is the 1984 film starring Denzel Washington as Captain James T. ""Rip"" Ripley and Gene Hackman as Captain William ""Billy"" Ripley. This film was directed by Robert Zemeckis and",The Submariner. ,True,False,False,5.9604645e-08,True,False,False,0.0,False,False,False,0.16878295,0.010349049999999999
trivia_qa,16559,lexical,CENTS,1.0,0.975399911403656,Cents,Cents,-0.009612762,-0.007530675,"cents. The South African currency unit, the Rand, is divided into a hundred cents.","cents. The South African currency unit, the Rand, is divided into a hundred cents.",pence (p.),pence (p.),True,True,True,0.0,True,True,True,1.1920929e-07,True,False,False,3.5762787e-07,-0.0020820870000000007
trivia_qa,16559,syntactic,CENTS,0.9569766521453856,0.9546517729759216,Cents,Cents,-0.008418237,-0.0047392454,"cents. The South African currency unit, the Rand, is divided into a hundred cents.","The South African currency unit, the Rand, is divided into 100 cents.",pence (p.),"The South African currency unit, the Rand, is divided into 100 cents. This means that each cent represents one hundredth of the Rand's value. ",True,True,True,0.0,False,True,True,0.028507471,False,False,True,0.17447394,-0.0036789916000000006
trivia_qa,16559,voice,CENTS,0.9569766521453856,0.9546517729759216,Cents,Cents,-0.009612762,-0.005155012,"cents. The South African currency unit, the Rand, is divided into a hundred cents.","The South African currency unit, the Rand, is divided into 100 cents.",pence (p.),"The South African currency unit, the Rand, is divided into 100 cents. This means that each cent represents one hundredth of the Rand's value. ",True,True,True,0.0,False,True,True,0.028507471,False,False,True,0.17447394,-0.004457750000000001
trivia_qa,16559,formality,CENTS,0.9243106245994568,0.916092038154602,Cents,100 cents,-0.009612762,-0.112513006,"cents. The South African currency unit, the Rand, is divided into a hundred cents.",The Rand is divided into 100 cents. To directly answer the question:,pence (p.),100 Rand,False,True,True,0.07959151,False,True,True,0.119108975,False,False,False,0.1286521,0.102900244
trivia_qa,869,syntactic,Yellow,0.9360699653625488,0.9326303601264954,Yellow,Yellow,-0.019219818,-0.011986572,Yellow.,Yellow.,Red. ,Vermelho (Red),True,True,True,-1.1920929e-07,True,True,True,4.7683716e-07,False,False,False,0.11141133,-0.0072332460000000005
trivia_qa,869,voice,Yellow,0.9373881816864014,0.8948909044265747,Yellow,Yellow,-0.01559589,-0.016995145,Yellow.,"Yellow. The Portuguese word for yellow is ""amarelo"".",Red. ,Lavender. ,True,True,True,-1.1920929e-07,False,True,True,0.113434136,False,False,False,0.06981361,0.0013992550000000003
trivia_qa,869,formality,Yellow,0.9225695729255676,0.9251134395599364,Yellow,Yellow,-0.011538401,-0.011252122,Yellow.,Yellow. Amarelo stands for yellow in Portuguese.,Red. ,"Amarelo stands for ""Amor"" in Portuguese, which translates to ""Love"" or ""Heart"" in English. It's the national flower of Brazil and is often associated with love and affection. The rose is also used as a symbol of",True,True,True,-1.1920929e-07,False,True,True,0.1055485,False,False,False,0.14764386,-0.0002862790000000004
trivia_qa,6515,lexical,Titus,0.9728739261627196,0.9743210077285768,Titus,Titus,-0.014852701,-0.0042366507,Titus,Nerva,Titus the Great,Nero,True,True,True,-2.3841858e-07,False,True,False,0.079966664,False,True,False,0.11205459,-0.010616050299999999
trivia_qa,6515,syntactic,Titus,0.9877843260765076,0.9861166477203368,Titus,Titus,-0.018051956,-0.029726302,Titus,Titus,Titus the Great,Titus,True,True,True,-2.3841858e-07,True,True,True,0.0,False,True,True,0.06456125,0.011674345999999999
trivia_qa,6515,voice,Titus,0.9735556840896606,0.9716016054153442,Titus,Titus,-0.018051956,-0.08696786,Titus,Titus,Titus the Great,Titus,True,True,True,-2.3841858e-07,True,True,True,0.0,False,True,True,0.06456125,0.068915904
trivia_qa,6515,formality,Titus,0.9513787031173706,0.9638029932975768,Titus,Titus,-0.018051956,-0.006937132,Titus,"Nerva. The correct answer is that Nerva succeeded Titus as Roman Emperor in 81 AD, following the death of his brother Domitian. Nerva was known for his moderate policies and reforms during his reign.",Titus the Great,Titus the Younger,True,True,True,-2.3841858e-07,False,True,True,0.15610892,False,True,True,0.037360728,-0.011114824
trivia_qa,17856,lexical,Peter Parker,0.9437631368637084,0.9404980540275574,Peter Parker,Peter Parker,-0.0017689472,-0.004466439,Peter Parker,Peter Parker,Peter Parker,Peter Parker,True,True,True,5.9604645e-08,True,True,True,3.5762787e-07,True,True,True,4.172325e-07,0.0026974918
trivia_qa,17856,syntactic,Peter Parker,0.9500659108161926,0.930733323097229,Peter Parker,Peter Parker,-0.0017689472,-0.0010842558,Peter Parker,"The alter ego of Spider-Man, who later becomes a newspaper photographer for the Daily Bugle, is Peter Parker.",Peter Parker,Peter Parker (or simply Peter) is the alter ego of Spider-Man. He later becomes a newspaper photographer for the Daily Bugle. ,True,True,True,5.9604645e-08,False,True,True,0.14298815,False,True,True,0.14609069,-0.0006846914
trivia_qa,17856,voice,Peter Parker,0.9548436999320984,0.941673219203949,Peter Parker,Peter Parker,-0.0017689472,-0.0039641783,Peter Parker,Peter Parker,Peter Parker,Peter Parker (or simply Peter) is the alter ego of Spider-Man. He was initially a newspaper photographer for the Daily Bugle before becoming known as Peter Parker. The comic book character's name has been changed multiple times throughout his career to reflect changes,True,True,True,5.9604645e-08,True,True,True,3.5762787e-07,False,True,True,0.16418415,0.0021952311
trivia_qa,17856,formality,Peter Parker,0.9126087427139282,0.9101346731185912,Peter Parker,Peter Parker,-0.0037361837,-0.00045819426,Peter Parker,Peter Parker.,Peter Parker,Peter Parker. ,True,True,True,5.9604645e-08,False,True,True,0.012152076,False,True,True,0.012151957,-0.00327798944
trivia_qa,13746,lexical,a Well,0.9608250856399536,1.0,The well.,Well.,-0.59973663,-0.7853185,A pit of snakes.,A baby elephant.,The ocean. ,The Great Wall of China,False,False,False,0.073616445,False,False,False,0.07747388,False,False,False,0.101958096,0.18558187000000004
trivia_qa,13746,syntactic,a Well,0.9608250856399536,1.0,The well.,Well.,-0.59973663,-0.6626305,A pit of snakes.,A baby elephant.,The ocean. ,The Great Wall of China,False,False,False,0.073616445,False,False,False,0.07747388,False,False,False,0.101958096,0.06289387000000002
trivia_qa,13746,voice,a Well,0.9608250856399536,1.0,The well.,Well,-0.59973663,-0.6843202,A pit of snakes.,A baby elephant.,The ocean. ,The Great Wall of China,False,False,False,0.08081424,False,False,False,0.07747388,False,False,False,0.101958096,0.08458357000000005
trivia_qa,13746,formality,a Well,1.0,1.0,Well.,The well.,-0.76290053,-0.69169456,A pit of snakes.,A pit of snakes.,The ocean. ,The ocean. ,False,False,False,0.073616445,True,False,False,2.3841858e-07,True,False,False,1.7881393e-07,-0.07120597000000006
trivia_qa,7223,lexical,Rats,0.9702478051185608,0.9846121072769164,The Rats,The Rats,-0.17939498,-0.17790155,"""The Body Snatchers""","""Runaway""","""The Man Who Knew Too Much"" (also known as ""The Man Who Knew the World"")",The Great Gatsby,True,True,True,0.0,False,False,False,0.10915458,False,False,False,0.14822686,-0.0014934300000000178
trivia_qa,7223,syntactic,Rats,0.988139033317566,0.97968852519989,The Rats,The Rats,-0.17939498,-0.24187008,"""The Body Snatchers""","""The Body Snatchers""","""The Man Who Knew Too Much"" (also known as ""The Man Who Knew the World"")","""The Cat in the Hat"" (1968)",True,True,True,0.0,True,False,False,0.0,False,False,False,0.12151307,0.06247509999999998
trivia_qa,7223,voice,Rats,0.953536868095398,0.9935190677642822,The Rats,The Rats,-0.2469016,-0.12885843,"""The Body Snatchers""","""The Sandman""","""The Man Who Knew Too Much"" (also known as ""The Man Who Knew the World"")","""The Time Machine"" (also known as ""The Future"") by H.G. Wells. ",True,True,True,0.0,False,False,False,0.10941011,False,False,False,0.12701887,-0.11804317
trivia_qa,7223,formality,Rats,0.9595218300819396,0.9826653003692628,The Rats,The Rats,-0.2469016,-0.18641172,"""The Body Snatchers""","The first book by James Herbert to be published in 1974 was ""The Body Snatchers.""","""The Man Who Knew Too Much"" (also known as ""The Man Who Knew the World"")","""The Time Machine"" by H.G. Wells",True,True,True,0.0,False,False,False,0.0711388,False,False,False,0.13492775,-0.060489879999999996
trivia_qa,14719,lexical,Iron,0.987056314945221,0.9332687854766846,Iron,Iron,-0.0034900699,-0.004789073,Iron.,Iron.,Iron,Iron,True,True,True,-1.1920929e-07,True,True,True,0.0,True,True,True,4.172325e-07,0.0012990030999999996
trivia_qa,14719,syntactic,Iron,0.952226996421814,0.9305567741394044,Iron,Iron,-0.0041006044,-0.0060014403,Iron.,Iron.,Iron,Iron (Fe),True,True,True,-1.1920929e-07,True,True,True,0.0,False,True,True,0.08555436,0.0019008359
trivia_qa,14719,voice,Iron,0.952226996421814,0.9305567741394044,Iron,Iron,-0.0034900699,-0.0051776627,Iron.,Iron.,Iron,Iron (Fe),True,True,True,-1.1920929e-07,True,True,True,0.0,False,True,True,0.08555436,0.0016875928000000002
trivia_qa,14719,formality,Iron,0.9478777050971984,0.9305567741394044,Iron,Iron,-0.003133513,-0.004076263,Iron.,Iron.,Iron,Iron (Fe),True,True,True,-1.1920929e-07,True,True,True,0.0,False,True,True,0.08555436,0.00094275
trivia_qa,9115,lexical,Third Party Fire and Theft,0.9426257014274596,0.9329833984375,"Third Party, Fire and Theft","Third Party, Fire, and Theft",-0.011123747,-0.1023632,"The letters TPFT in car insurance refer to Total Physical Property Theft. This is an insurance policy that covers theft of physical property, including vehicles and other assets, from your home or business. It's designed to protect against losses caused by theft or vandalism","The initials TPFT stand for Total Physical Therapy. This is an insurance policy that covers physical therapy services, which are often required after an accident or injury to help recover from injuries. It's important to note that while TPFT can be helpful in covering",Top of the Firing Table. This is a common phrase used in the auto insurance industry to describe the top 10% of drivers who are most likely to cause accidents and have the highest rates for claims. It's also often associated with the,"The initials TPFT stand for ""Total Personal and Property Loss"" in the automobile insurance industry. This term is used to describe the total damage or loss of an insured vehicle, including all personal property and any liability claims that may arise from the incident.",False,False,False,0.019516945,False,False,False,0.11015606,False,False,False,0.13860154,0.091239453
